sample_id,collection_date,dilution,name,site_name,sewershed_pop,Influenza_A_num_wells,Influenza_A_gc_g_dry_weight,Influenza_A_gc_g_dry_weight_lci,Influenza_A_gc_g_dry_weight_uci,Influenza_A_gc_g_dry_weight_pmmov,Influenza_A_gc_g_dry_weight_pmmov_lci,Influenza_A_gc_g_dry_weight_pmmov_uci,Influenza_A_gc_g_dry_weight_trimmed5,Influenza_A_gc_g_dry_weight_trimmed5_pmmov
"OSP700575","2022-05-19",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,7394.092671175525,5629.946450241547,9404.213147826089,0.000009720078846627757,0.0000067962534160177784,0.000012643904277237736,5091.916616040223,0.000007292273534812058
"OSP700651","2022-05-20",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,7568.376671372548,5963.815894588235,9437.885471372549,0.000009858283683914153,0.0000071728133940336664,0.00001254375397379464,4314.955884887754,0.000006620131639761929
"OSP700603","2022-05-21",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,3169.3610557928805,2305.549711326861,4225.947324271845,0.000006319955947080921,0.000003994224767733999,0.000008645687126427843,4046.6241861945086,0.0000065846640379115105
"OSP700681","2022-05-22",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,1576.4188316151206,858.2752901718213,2400.9011046048113,0.0000037139573200258533,0.0000015613551315126057,0.000005866559508539101,3597.497293625796,0.0000066307323170069754
"OSP700578","2022-05-23",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,980.0775803208558,479.9154565704101,1677.9015620677364,0.0000018018058631198556,4.599711649755086e-7,0.0000031436405612642026,3146.137342671354,0.000005548315758889871
"OSP700572","2022-05-24",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,6046.7119934693865,4326.393409523809,8172.199029115646,0.000011241414211985003,0.000006892433756666944,0.000015590394667303062,3787.658089508648,0.000007188801847191232
"OSP700576","2022-05-25",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,4692.632140606061,3216.7788703030305,6563.286347636365,0.000006611034009562841,0.0000038040370188774657,0.000009418031000248216,5277.755810126736,0.000010113371629512155
"OSP700664","2022-05-26",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,5093.9232963047625,3889.347257904763,6525.041036190478,0.000012487666666988625,0.0000084291759984699,0.000016546157335507348,5577.3506842373345,0.00001085108270491065
"OSP700609","2022-05-27",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,6873.675922962963,4824.738443851852,8804.812839506174,0.000017120968457648656,0.000010936679173904015,0.000023305257741393296,5581.683274952217,0.000010489710879889575
"OSP700615","2022-05-28",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,5591.4167629378535,4000.6283986440694,7556.869485197742,0.00000882416723575832,0.0000055749941983429496,0.00001207334027317369,5581.683274952217,0.000010489710879889575
"OSP700608","2022-05-29",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,6059.709765614035,4711.456884210526,7637.314211929826,0.000010157298736921781,0.000006974365226491265,0.000013340232247352297,5392.170830406186,0.000011893386689953342
"OSP700591","2022-05-31",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,2150.8323245878137,1100.1931083010752,3682.2459171326163,0.000006327953919972461,0.0000015814491451127762,0.000011074458694832147,5392.170830406186,0.000008486754905667343
"OSP700617","2022-06-01",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,4525.385962666667,3455.249645037037,5796.7839431111115,0.000016698694097179928,0.000011151232546347127,0.000022246155648012728,5932.231813270367,0.00001045651238069549
"OSP700598","2022-06-02",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,7211.599711530399,5556.028594046122,9167.410294339625,0.000006478798744321931,0.000004499619608017381,0.00000845797788062648,7144.159017911673,0.00001138456665129553
"OSP700626","2022-06-03",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,10194.230606222223,8076.115712000002,12440.218396444447,0.000014733439660842754,0.000011078534007355853,0.000018388345314329656,7544.588299193328,0.000012070174315190127
"OSP700633","2022-06-04",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,9695.491379537953,8085.328755115512,11506.59523168317,0.0000129414615487219,0.000010161024698847114,0.000015721898398596687,7544.588299193328,0.000009318627343016519
"OSP700628","2022-06-05",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,6,5726.673806511628,3279.0582772093026,7862.201959689921,0.000008535621736005724,0.000004020082394214806,0.000013051161077796644,6340.815567776164,0.000008619854876949234
"OSP700672","2022-06-06",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,8,1010.1087095102687,514.9558349447077,1729.3168096050554,0.000004343824068282248,0.0000011587118983849686,0.000007528936238179527,5026.5678934272555,0.000006005384776960672
"OSP700579","2022-06-07",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,3600.281517278912,2574.1496598639465,4865.828825578232,0.000004382481346120076,0.0000027095215375551227,0.00000605544115468503,5026.5678934272555,0.00000560720595539804
"OSP700605","2022-06-08",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,5752.748356491228,4141.679563228071,7262.4198175438605,0.000005098051248756218,0.000003442060751050717,0.000006754041746461719,5154.039126247505,0.000005510087703844837
"OSP700588","2022-06-09",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,6475.213675213676,4909.401709401709,8410.256410256412,0.00000734108527131783,0.000004748933357370349,0.00000993323718526531,5154.039126247505,0.000005917941500542104
"OSP700582","2022-06-10",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,6109.087504972375,4561.548075138122,7891.733121178639,0.000007049730516658218,0.000004783657352133062,0.000009315803681183374,5104.770105264607,0.000005917941500542104
"OSP700640","2022-06-11",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,3452.474454330218,2548.194191651091,4548.96558504673,0.000005606042736211877,0.0000035946918478531844,0.00000761739362457057,4261.571307026791,0.000005417512260613028
"OSP700622","2022-06-12",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,3223.151961777778,2015.2317155555559,4738.067587555556,0.0000035967635289689895,0.0000018121069578080048,0.000005381420100129974,3617.4324944958917,0.0000045204247997031456
"OSP700657","2022-06-13",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,2089.7703041269842,1174.9998444444445,3182.743513650793,0.0000034192693513485756,0.000001502860254573889,0.000005335678448123262,3511.359399661065,0.000004397726055678689
"OSP700614","2022-06-14",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,4176.671067379679,2762.354631301248,5477.231666310162,0.00000435846813392857,0.0000027269314731930268,0.000005990004794664113,3532.300370415986,0.000004397726055678689
"OSP700597","2022-06-15",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,3858.451782875198,2833.6500104897314,5031.174016303318,0.000005237946504138508,0.0000035609130625162287,0.0000069149799457607875,3850.1400722832864,0.000005828491615949429
"OSP700565","2022-06-16",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,7,3515.297366594982,2341.6699475268815,5027.936350967741,0.000007889060209781209,0.000004372544184662324,0.000011405576234900094,3850.1400722832864,0.000005828491615949429
"OSP700649","2022-06-17",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,8,5386.891707538126,3854.2851381263617,7280.4681620915035,0.00000882908338781039,0.00000523081872205042,0.000012427348053570358,3651.3626111393464,0.000005845337140953526
"OSP700584","2022-06-18",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,2370.9662503315885,1579.3927466666667,3391.185355951134,0.0000036312580643508874,0.0000020249554965126917,0.000005237560632189083,4160.842586026989,0.000006741494245854912
"OSP700650","2022-06-19",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,3580.3386839478594,2499.9249138175055,4838.871112104284,0.000004409004708940861,0.0000026940824692662013,0.00000612392694861552,5233.7952207229055,0.000006790258306987001
"OSP700669","2022-06-20",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,6734.155270682731,5141.6977342971895,8626.111537349398,0.000007926417818842667,0.000005490810845679949,0.000010362024792005383,5328.1365604042885,0.000006790258306987001
"OSP700585","2022-06-21",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,10354.437523809524,8523.077244444445,12431.416247619047,0.000008035352393177478,0.00000584561194573944,0.000010225092840615515,5556.557771476044,0.000006790258306987001
"OSP700654","2022-06-22",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,8,5669.915726582278,3289.0843942616034,7951.9391594936715,0.000008259544565689158,0.000004282141189234672,0.000012236947942143644,5556.557771476044,0.000006917624590788324
"OSP700600","2022-06-23",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,4265.602317163121,2528.689995650119,6168.708169834516,0.000003850907742285698,0.00000203803896620881,0.000005663776518362586,4460.713793393169,0.000005559121231936001
"OSP700680","2022-06-24",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,3446.623336434109,2362.6428706976744,4820.579244031009,0.000004791103560344827,0.00000255076546911415,0.000007031441651575504,3545.7646737436057,0.000003922278358000432
"OSP700675","2022-06-25",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,1236.836667654321,710.2502350617284,1975.54996,0.0000021047010521008405,7.76900666315938e-7,0.000003432501437885743,2891.2305691165825,0.000003026810855252437
"OSP700674","2022-06-26",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,2925.0683676335875,1374.435182086514,4301.345075623411,0.0000031248237713707735,0.0000013805789814339575,0.000004869068561307589,2891.2305691165825,0.000003340209461272147
"OSP700586","2022-06-27",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,2302.0000032820512,1058.548306871795,3601.4064763076926,0.0000012606635404030754,5.2450157400088e-7,0.000001996825506805271,2818.9321010503104,0.000002682686940459499
"OSP700568","2022-06-28",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,11055.189821188631,8953.22570749354,13463.084394832042,0.0000108907105147101,0.000008227371075939164,0.000013554049953481036,5222.1101109479305,0.000004802313794312221
"OSP700577","2022-06-29",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,3229.7279322352942,2266.1777104313724,4434.093774431372,0.000002818535997906883,0.0000016318860476197252,0.0000040051859481940405,6164.97711901756,0.000005652536048639752
"OSP700652","2022-06-30",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,9511.53403297491,7730.307974193549,11350.268530465952,0.000008463581613659007,0.000006554861206370562,0.000010372302020947451,8291.190315437572,0.000006854045785311875
"OSP700567","2022-07-01",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,5753.669391842476,3774.233508185654,7753.2803105485245,0.000005675490534353368,0.0000033546614599295758,0.00000799631960877716,6164.97711901756,0.000005130012623801399
"OSP700636","2022-07-02",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,9608.36752149533,8078.884854828663,11319.920279127726,0.0000064230652079232524,0.000004985439957585631,0.000007860690458260874,5865.483948261727,0.000005130012623801399
"OSP700560","2022-07-03",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,1866.300673828572,902.7234145523813,2996.2925683809526,0.000003291482129127577,0.0000010910667175078618,0.000005491897540747293,3828.165988926275,0.0000042036447143219675
"OSP700653","2022-07-04",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,2331.2484199677942,1119.3031466666669,3529.865768502415,0.0000028646244960586443,0.0000013378510149386354,0.000004391397977178653,2532.3764162549733,0.0000032666893682237255
"OSP700557","2022-07-05",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,3399.580154968554,2097.010049811321,4997.416487044026,0.000003643961479484956,0.0000017035569764211298,0.000005584365982548782,2240.1697806907428,0.000003088625727449594
"OSP700607","2022-07-06",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,799.0202170114943,390.7087890574713,1367.9296804597702,0.0000018609378863206276,4.826288801543069e-7,0.0000032392468924869483,2751.2629410707364,0.0000032061188442353865
"OSP700624","2022-07-07",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,2522.960248275863,1333.4562721839084,3779.2816018390818,0.0000031097705571625597,0.0000015125482438765007,0.000004706992870448619,2864.4723684166124,0.0000029937529766415022
"OSP700604","2022-07-08",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,3560.430199289942,2341.6029159763316,5097.819973806707,0.0000050148221150519,0.0000027538699732822943,0.0000072757742568215056,2190.4178493920067,0.0000027426607095551654
"OSP700559","2022-07-09",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,2670.87670200542,1010.504033821138,4323.311937560976,0.0000022275268932769907,7.471478392515169e-7,0.0000037079059473024646,2190.4178493920067,0.0000027426607095551654
"OSP700619","2022-07-10",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,1377.416597894737,635.9275497543861,2200.0923491929825,0.0000028906846782259463,0.000001115832588858214,0.000004665536767593678,1747.6499753859418,0.0000018904913824225776
"OSP700589","2022-07-11",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,8,0,0,0,0,0,0,1228.1661480628138,0.0000013016813567415901
"OSP700621","2022-07-12",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,9,1194.6566262576687,353.31789820858893,2148.7981506748465,5.532625757647959e-7,9.339409278150509e-8,0.0000010131310587480867,769.0272820979017,5.591723923159263e-7
"OSP700670","2022-07-13",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,1112.425220036036,346.9467431783784,2009.663925621622,0.0000011242546011829832,1.78121280373495e-7,0.0000020703879219924713,769.0272820979017,5.591723923159263e-7
"OSP700627","2022-07-14",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,5,0,0,0,0,0,0,1160.4184334123531,0.000001172386125427476
"OSP700625","2022-07-15",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,2601.83740097561,1307.4542126829267,3962.6246868292687,0.000004146249763978188,0.0000018764715515988396,0.000006416027976357536,1261.100213548686,0.0000016506454073433929
"OSP700562","2022-07-16",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,1174.173453943355,342.84198853159046,2175.0876325925924,0.000001839641199334649,2.0447312655560707e-7,0.000003474809272113691,1563.3149656542626,0.0000024463127749007706
"OSP700667","2022-07-17",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,1496.7019666666667,409.8956705833333,2562.3676675,0.0000019880404215125463,4.559341962600822e-7,0.00000352014664676501,1622.5722199466484,0.0000024463127749007706
"OSP700558","2022-07-18",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,2019.0694763527654,1217.4093670553063,2887.868560358744,0.0000035112567038551174,0.0000019515356921533584,0.000005070977715556876,1547.4046136673244,0.0000021863156953436256
"OSP700561","2022-07-19",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,1351.945216820513,382.6177273435898,2379.6763175384613,0.0000015404091851021696,3.31612598474347e-7,0.000002749205771729992,1547.4046136673244,0.000002086571690599466
"OSP700662","2022-07-20",1,"Oceanside, San Francisco, CA","Oceanside Water Pollution Control Plant",250000,10,1793.5666575147932,1099.809857514793,2731.6190314792902,0.0000027312654651836816,0.0000011381375091933786,0.000004324393421173985,1721.5271168960237,0.0000025943104513803227
